"Guid","Description","OpportunityId","PricebookEntryId","Product2Id","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
3490034a-7491-428e-95ab-8d1895e24d7b,"#N/A",d1bb74e8-81b9-49a4-b07d-319c977bd190,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
349d5d37-2f94-4b08-b4bc-c41fc4b2bd50,"#N/A",009b9ee6-6ff0-444c-aa66-bc5e8c1bb109,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
34e8309c-b08f-448b-b2bb-18c097164353,"#N/A",805f1d43-d749-4ac2-acae-3bf5b268e562,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
350fe831-deb4-4dcc-b2c7-3b53e2825fdc,"#N/A",8bbbbb5e-6e30-40d4-ae4f-8dcfcbc4b6f7,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
350ffe5e-544f-4786-9e8a-40a3524567f6,"#N/A",9d599bf2-e0b5-4dfa-9917-646ff909eb89,eec358bd-0410-4ded-bfe3-83ba970033ab,385a72e0-9d9b-4b0e-ba1b-4412e43af981,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
35102497-34b5-4818-9814-38d4e8d04e7f,"#N/A",333493bb-eea6-4de4-8b28-bd7aab089ca7,ad180d2b-08e0-445e-9a83-87450f8cd58b,03f2a2a5-7c0d-4f7c-9109-6cbbddf0c2fc,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
352b1afe-8bda-4dd4-92a4-612d00981489,"#N/A",7bf759b9-609e-4718-96d9-d4665da66863,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
35425059-5dfb-4f4d-89ad-a3da3879a5e6,"#N/A",2ff4971e-ab49-442e-a393-7f939ffbd57d,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
35444d1f-8e14-4f73-82d6-01e2e52f9e01,"#N/A",c032d97e-e77e-4170-9de2-309e1b54df75,eec358bd-0410-4ded-bfe3-83ba970033ab,385a72e0-9d9b-4b0e-ba1b-4412e43af981,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
354744dc-a31c-4b8e-999a-56974a3df074,"#N/A",37fabcc3-b09c-43a4-91ed-54f6f1a948e7,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
35857905-8407-4817-9312-0b2aa1b6dbbf,"#N/A",747ddd81-eb85-4241-9b01-4047cc6afa29,abacb03e-b659-48ac-94f7-a3581a87ba31,a11cb709-28b2-4b82-97c8-7a4968c4c2b5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
35902ee4-8f48-4815-9e65-601297bbb393,"#N/A",ef26eb5f-a6e3-4c47-a015-0b1e2a2e23e3,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
35e072d7-0f72-4e97-b1b5-beb02281a43a,"#N/A",b9f1db76-6432-40ed-a847-1ad3d22315f1,abacb03e-b659-48ac-94f7-a3581a87ba31,a11cb709-28b2-4b82-97c8-7a4968c4c2b5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
35f69b22-06e1-440e-922f-5ae9d6453d23,"#N/A",5e39688d-44a8-4044-bd0e-41fba3223c5c,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
35f8fe91-ef9a-4bf9-9d93-4b577ba8a701,"#N/A",0f589645-9369-4202-b3b6-8e8273bac22b,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
360a46d1-8896-46dc-810c-0817b998a232,"#N/A",2a87859c-25fa-42f1-8503-b017a5301554,04860c73-457d-415f-8fc2-0f380c222d2f,11483e5f-9852-40c8-b012-c119b0ffcb08,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
361ea208-0145-4ee5-9608-0081a5011257,"#N/A",e906ce38-6f64-43ba-baec-f0f152a35261,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
36239155-d3ff-462e-8dce-699e69713131,"#N/A",bd710351-91ca-4e30-b51c-343af7066f5e,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3633ac77-7295-42c0-b17f-eab36ca6ad24,"#N/A",4e187194-6246-43ee-b0dc-979c8a9b1882,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
363949f1-5833-4d0b-bda1-ea744f74da31,"#N/A",6ba67b27-3463-407a-a8cf-3e75811b22da,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
36471b4d-d5b5-4c39-b80d-477fce6cdc42,"#N/A",161dc172-ac4b-4331-ad02-f9e21a992a87,f0806def-0b1f-4daf-961b-1c0c193d3c1a,dd0f2c06-cd09-424c-b5b0-19a621c1a15a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
364ca97c-c065-4664-b4a3-3ed52b49e7a6,"#N/A",eba4a3ab-9cab-4f6a-8daa-1735b129e3cf,04860c73-457d-415f-8fc2-0f380c222d2f,11483e5f-9852-40c8-b012-c119b0ffcb08,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
36512af3-bd59-4191-b676-b57dfbe67234,"#N/A",d70bf7e7-cbcd-438d-837f-069328032945,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
36744a65-b0f0-4d9c-941e-ca605a6ac467,"#N/A",1d063167-c50f-4890-a8db-d8f3a55226e6,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
369deeb6-585f-4246-9d42-105d1571b48e,"#N/A",b8668d34-6fe9-4ce1-b45e-5bd948393875,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
36a6e0a4-5207-4b1f-9d7e-bcd091533b0e,"#N/A",ba5ba745-8a33-484b-90de-9b44450115c0,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
36aab966-5b03-467a-bd41-856bb34bbabe,"#N/A",14891441-5cc1-44bc-a1aa-825f4d657276,abacb03e-b659-48ac-94f7-a3581a87ba31,a11cb709-28b2-4b82-97c8-7a4968c4c2b5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
36bacd85-88d5-4531-9b8c-14a89185f109,"#N/A",5a50af57-d427-47f9-b9e7-b343ee5a145b,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
36bd88de-6399-4e48-9f6c-3c168cb2e47c,"#N/A",c19b0f6a-c240-407b-9121-b8fe81d0f2e3,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
36ca0dce-8663-4a48-9d86-67deb96be25d,"#N/A",6687a2cb-bc49-4b97-aefc-02c747ce4dd3,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
36cf39ef-0293-4ae5-9a2b-f83acd130a34,"#N/A",0474ca59-845b-42d9-9e61-d4887a32e512,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
36d5ffe0-e19e-4bb8-8e6e-1c0b69a2574d,"#N/A",37fabcc3-b09c-43a4-91ed-54f6f1a948e7,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
36f2743b-f3b8-4b7a-9012-0e864eb74a3e,"#N/A",805f1d43-d749-4ac2-acae-3bf5b268e562,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
36fe146a-3465-45e7-994a-41105d2bb2fc,"#N/A",85b66071-494a-4b1b-bb32-bdec24f1b450,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3707190c-afbf-4aa9-9180-2b09e00d23ca,"#N/A",ea6eeb54-5cf3-4a45-86d5-5c9d725f3a0a,abacb03e-b659-48ac-94f7-a3581a87ba31,a11cb709-28b2-4b82-97c8-7a4968c4c2b5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3707c41b-8601-4406-ba8d-f072479f18af,"#N/A",611b533a-dd35-47ca-9189-76d432739491,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
37113813-99b2-4e76-a0d7-4ab3bbc9624b,"#N/A",648834a9-13db-4b68-82a7-4a3ddee66b50,4fb32dff-2b01-4bc7-959e-a122db5ce622,ca5962f3-f981-44e1-be43-f3e96cde5cbb,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
3725ff0b-2cf5-42b4-a38c-02120de1b0e8,"#N/A",e6b0849e-5e49-4c80-a145-781df9c57ba9,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3731ab04-f6c1-43cc-a8ac-04228c739ae3,"#N/A",314caa71-26e1-4a96-b002-48deb018bb56,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
3734ceec-81a9-413a-905e-2a9df537b75a,"#N/A",b6621d27-a326-41f1-803f-7be5f81c3201,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
373a3aba-8632-4def-b4cb-0f33de9bf752,"#N/A",e84f5309-a833-494a-8aa3-064ad24d5ccb,ad180d2b-08e0-445e-9a83-87450f8cd58b,03f2a2a5-7c0d-4f7c-9109-6cbbddf0c2fc,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
376d4ed4-42e8-412e-b9c3-d7aff2237244,"#N/A",f73b4e20-d85f-42c6-9072-5f1b6e7d0bfd,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
379621ab-8c6c-4274-a3d3-24d93e9fd56b,"#N/A",3c3fcd3c-3d7d-464a-8dc4-9eb90409076a,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
379c6b3d-c9f0-42cc-b2ca-a92248e2bef1,"#N/A",95a3d7f8-548e-4d9b-b06c-bcca9e2fe654,abacb03e-b659-48ac-94f7-a3581a87ba31,a11cb709-28b2-4b82-97c8-7a4968c4c2b5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
379d05d2-666e-4f18-a85b-8ad4ab48754d,"#N/A",9de5422a-f729-42f3-9969-e5d55a499926,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
37d162bb-aa92-449f-a0e1-15af66b04657,"#N/A",a96c9a4b-5397-4f9a-808a-21b6b1da79f2,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,28.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22400.0,800.0,"#N/A"
37e16dcc-d916-4233-a3c0-318c0518f31c,"#N/A",f80a363b-1bb4-456e-9746-914525545f84,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
37f0df62-3b6f-4a46-a480-ff6d6c891d83,"#N/A",bd710351-91ca-4e30-b51c-343af7066f5e,4fb32dff-2b01-4bc7-959e-a122db5ce622,ca5962f3-f981-44e1-be43-f3e96cde5cbb,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
37fc6733-81ec-4308-9fd7-e1ad7b5c77e4,"#N/A",90afa6a7-5c78-416d-b8d5-1e4fbb4155ee,14a782a2-53bd-4070-a4a7-28cc8d42000d,030eede7-7d94-443e-8c65-e53b73976372,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
38203b87-5872-4830-b2e8-ed5ebc22c5e6,"#N/A",1c66afdf-6a65-4496-b78d-9cfb86d6621f,ad180d2b-08e0-445e-9a83-87450f8cd58b,03f2a2a5-7c0d-4f7c-9109-6cbbddf0c2fc,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
382bfa41-ed36-4005-a28a-1c860b96047f,"#N/A",683bf0c6-49ec-4d33-abcd-fe68d444731c,e7efa147-c07d-43db-ad92-e1f2087c7fea,3c35f1e5-38f5-4f91-8f70-f43d87d5845c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
3843fc36-fd5f-43aa-96d1-2e823bbc8008,"#N/A",c1c34770-097b-4840-b9be-98cb3c21935e,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
3847f506-81ad-4359-8e5f-7bdf5e024c37,"#N/A",04e8752c-a074-4e50-88a9-cc223751a004,d01f1eb9-7260-485e-ac2d-b69ec12dc5ad,c40bc3c3-b48a-4b37-83bb-323b519aa8e9,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
38487428-a3cb-4cce-8dbf-07a75adcf6e1,"#N/A",176cc897-2f97-4726-9292-14e21f9fcf91,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
3849b11f-e640-42c0-9381-efb5a9089426,"#N/A",c448e70f-05f8-4c32-9416-b5c8ff2b28d3,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
38530622-b6d8-4ef9-a04f-e4c6acedee46,"#N/A",4af0622b-b075-4f46-93cc-ddd30cf86f0c,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
387c80fa-c216-47c2-937b-b420a7f93df7,"#N/A",611b533a-dd35-47ca-9189-76d432739491,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
388ed192-30e0-4b61-a549-a65a0035fdb2,"#N/A",a8ac3736-4f79-4164-8204-d7c4bcd0f980,46f399e2-5aef-477e-9329-1f90488d8992,8a11b632-73ce-49bd-bf27-02b3440e1d2c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
388fcc6d-366c-497b-8ef1-208d48a1450f,"#N/A",e9e7af0e-93a3-40b9-86fc-d3aca5934797,7cde9d82-35cf-459f-bdef-e4b7acfd16de,4f3f685d-d926-4ccf-bac4-b6fa064098f3,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
3894c479-ffa5-4bf1-974e-2e1fd815144e,"#N/A",ec6ed51c-6418-4038-9bda-7e7e6bc51a33,9bd4b88c-792c-4220-bfba-6645c4bc655e,47717311-3819-4350-b2de-b1dd90db3964,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",17500.0,875.0,"#N/A"
389d63db-26fe-43a4-b8ae-691a52c487f1,"#N/A",cf0396cc-e49b-4f78-8a79-94a575dc26b2,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
389e0f41-51cf-4b65-b942-53301ceff5b3,"#N/A",e1fac09c-1c6c-47e7-bcb8-f64e77acb11c,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
38d05b06-ae64-4048-a65f-982e1c20d55c,"#N/A",58ec5343-af13-450a-b488-46871952ac26,e7efa147-c07d-43db-ad92-e1f2087c7fea,3c35f1e5-38f5-4f91-8f70-f43d87d5845c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
38d6edec-9b2c-4ae4-b3ee-e80f2beddc8b,"#N/A",ba7af781-b67b-4bc4-b53f-9454a0dd27a9,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
39025b97-1ccf-42ca-ba59-6d5c632523f7,"#N/A",33d0852a-b260-45a9-b5f3-a7d182d943aa,eec358bd-0410-4ded-bfe3-83ba970033ab,385a72e0-9d9b-4b0e-ba1b-4412e43af981,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
3916f54b-5fa5-4251-8e37-48c3599504b9,"#N/A",3314bad4-7cc0-432c-a180-44bf5853a06c,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3921b0e2-9f32-4f18-8b8c-6f6b323b8bb7,"#N/A",f1892abc-d29b-468b-b056-d6ba30b61f51,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
3924e031-a1ef-4575-951d-1dc00ac9a99c,"#N/A",aee11711-aea9-43ba-8078-1ff77498bdc7,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
3927128e-e7e4-461c-a3a1-ab5c3be8cfae,"#N/A",b6621d27-a326-41f1-803f-7be5f81c3201,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
392901b9-3b44-422b-b54e-3892f39461a2,"#N/A",ded70b21-ac29-4649-9896-34ba2e30fb78,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
396df1b9-bb96-463f-8402-d5cd7e7a0b47,"#N/A",f713ae57-9924-4cf9-b5a0-68206984f8ea,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3971267e-1c02-4ce0-bbe7-bf1e9b85140e,"#N/A",02c34562-609e-4687-bb01-58c8813537f7,eec358bd-0410-4ded-bfe3-83ba970033ab,385a72e0-9d9b-4b0e-ba1b-4412e43af981,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
39729dab-450a-4fc0-999e-36fa2c3848aa,"#N/A",ead1d227-80ff-4e89-b99b-81c629471a4b,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
3979bb7c-614a-4159-94de-5e1430cffa9c,"#N/A",3c12d38c-e06d-4650-9050-c8f340175751,14a782a2-53bd-4070-a4a7-28cc8d42000d,030eede7-7d94-443e-8c65-e53b73976372,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
3983895e-4067-47e5-bf8f-534ba09eca7b,"#N/A",dcdc647d-40db-4daf-8ef9-fb1a27fa2f37,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
39885b51-6977-4c72-b4d6-ac56a171c4b9,"#N/A",925c7470-b216-458a-9cd2-bf19ad55ec6c,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
3992abb2-e5aa-4ace-9dc8-92a81e98e425,"#N/A",de7597b7-8955-44e1-8c5d-1fd84e8f95f9,2c6e3ce0-e28c-4d41-813a-37e575a20f48,a87338d8-1e2a-40bf-944d-0994971c3c0f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
39a9bbd5-8b57-4e2d-b524-0ff814bb9d67,"#N/A",8ee16e7c-2a0d-4cdf-ae00-fb8286826132,f8394f6f-d7bc-4038-b0e7-ccd2a57d7d88,866d2d2d-4a53-4c84-8a00-cc69c8a174d2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
39b08de9-2843-4942-91dd-c274114a2659,"#N/A",bfdf90f2-4408-458a-b90a-5b93a40c0a7b,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
39b2728e-baa3-4883-8836-f632d611db7f,"#N/A",68c4167a-30aa-4301-85b6-869d157f81ae,e7efa147-c07d-43db-ad92-e1f2087c7fea,3c35f1e5-38f5-4f91-8f70-f43d87d5845c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
39c7eb6b-2424-47fb-be8b-584866368732,"#N/A",559f2b2a-c1c0-4785-a33e-6d1ab52c6437,eac00bdc-0bec-4e18-bdae-14ab5442ff64,05e73e76-9fcc-4913-9e20-9f465abb250c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
39ed2b5c-1ef0-42d5-9c0a-b6935a485427,"#N/A",57f5be8c-1c6f-4921-95f6-f0bbf06f940c,251142a1-7960-4a16-8359-30bfc611afb8,8762385d-3576-4cd6-9adc-a8cb1db3e744,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
3a18533a-5e5b-4419-8ce7-667cd8c9f34e,"#N/A",23c0e8ed-c050-43f8-aa40-44e65f1c3f5d,ccfd5b9d-c9b3-4735-96cb-7601c99712e3,b3b1d232-2ccd-40c9-a56c-c3a07c673c7c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
3a328a87-f880-4dd6-829f-66655233b269,"#N/A",6b717292-0e96-4275-8566-75e506c1ef64,1c114808-b63d-4e1e-9fff-e58aa831cb55,12f9c14b-5b73-437e-b38c-2cfb148144b0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3a361cb8-0337-44bd-a93a-cd258b5a6ab5,"#N/A",01bbd70c-6ae1-4228-b1cb-e664b8d3d71a,eec358bd-0410-4ded-bfe3-83ba970033ab,385a72e0-9d9b-4b0e-ba1b-4412e43af981,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
3a512832-65ce-44bf-a55e-44e2605378f5,"#N/A",e16d1f6e-73b8-4e96-9438-e64d7e64e7ca,4fb32dff-2b01-4bc7-959e-a122db5ce622,ca5962f3-f981-44e1-be43-f3e96cde5cbb,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
